"","id","wave","person_id","gender","edu","age","ethn","state","interest_pol_1","interest_pol_2","follow_1","follow_2","party","ideo","party_imp","partisan","approve_trump","att_immigrant_1","att_immigrant_2","att_immigrant_3","att_immigrant_4","att_immigrant_5","att_assault_1","att_assault_2","att_assault_3","att_assault_4","att_gun_1","att_gun_2","att_gun_3","att_gun_4","att_gun_5","att_musl_1","att_musl_2","att_musl_3","att_musl_4","ft_dem_supporters","ft_rep_supporters","negtrait_dem_1","negtrait_dem_2","negtrait_rep_1","negtrait_rep_2","socdis_dem_1","socdis_dem_2","socdis_dem_3","socdis_dem_4","socdis_rep_1","socdis_rep_2","socdis_rep_3","socdis_rep_4","visits_u","day_range","active_days","count_domains","page_center","page_left","page_right","domain_center","domain_left","domain_right","page_center_mean","page_left_mean","page_right_mean","domain_center_mean","domain_left_mean","domain_right_mean","page_center_perc","page_left_perc","page_right_perc","domain_center_perc","domain_left_perc","domain_right_perc","att_immigrant_1_fold","att_immigrant_2_fold","att_immigrant_3_fold","att_immigrant_4_fold","att_immigrant_5_fold","att_assault_1_fold","att_assault_2_fold","att_assault_3_fold","att_assault_4_fold","att_gun_1_fold","att_gun_2_fold","att_gun_3_fold","att_gun_4_fold","att_gun_5_fold","att_musl_1_fold","att_musl_2_fold","att_musl_3_fold","att_musl_4_fold","att_immigrant_fold","att_gun_fold","att_musl_fold","att_assault_fold","att_extr","ap_ft","ap_nt_1","ap_nt_2","ap_sd_1","ap_sd_2","ap_sd_3","ap_sd_4","ap_nt","ap_sd","att_immigrant_1_fold_r","att_immigrant_2_fold_r","att_immigrant_3_fold_r","att_immigrant_4_fold_r","att_immigrant_5_fold_r","att_assault_1_fold_r","att_assault_2_fold_r","att_assault_3_fold_r","att_assault_4_fold_r","att_gun_1_fold_r","att_gun_2_fold_r","att_gun_3_fold_r","att_gun_4_fold_r","att_gun_5_fold_r","att_musl_1_fold_r","att_musl_2_fold_r","att_musl_3_fold_r","att_musl_4_fold_r","att_immigrant_fold_r","att_gun_fold_r","att_musl_fold_r","att_assault_fold_r","att_extr_r","ap_ft_r","ap_nt_1_r","ap_nt_2_r","ap_sd_1_r","ap_sd_2_r","ap_sd_3_r","ap_sd_4_r","ap_nt_r","ap_sd_r","domain_congenial_mean","domain_congenial_perc","domain_cross_mean","domain_cross_perc","page_congenial_mean","page_congenial_perc","page_cross_mean","page_cross_perc","count_domains_ln","page_center_ln","page_left_ln","page_right_ln","domain_center_ln","domain_left_ln","domain_right_ln","page_center_mean_ln","page_left_mean_ln","page_right_mean_ln","domain_center_mean_ln","domain_left_mean_ln","domain_right_mean_ln","page_center_perc_ln","page_left_perc_ln","page_right_perc_ln","domain_center_perc_ln","domain_left_perc_ln","domain_right_perc_ln","domain_congenial_mean_ln","domain_congenial_perc_ln","domain_cross_mean_ln","domain_cross_perc_ln","page_congenial_mean_ln","page_congenial_perc_ln","page_cross_mean_ln","page_cross_perc_ln"
"11","6",1,"10-light-snails-walked-correctly","Female","4 year college degree (BA, BS)","50-54","Non-Hispanic White","Tennessee ","1 Not at all interested","4 Moderately interested","1 Not at all","4 Moderately","Independent, lean toward Republican","5","Republican",1,"Neither disapprove nor approve",4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,47,48,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","4 Moderate","4 Moderate","4 Moderate","4 Moderate","4 Moderate","4 Moderate","4 Moderate","4 Moderate",19290,91,92,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0625,53,4,4,4,4,4,4,4,4,0,0,0,0,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33333333333333,2.08333333333333,53,42.8571428571429,42.8571428571429,42.8571428571429,42.8571428571429,42.8571428571429,42.8571428571429,42.8571428571429,42.8571428571429,0,0,0,0,0,0,0,0,89.9600097117062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12","6",2,"10-light-snails-walked-correctly","Female","4 year college degree (BA, BS)","50-54","Non-Hispanic White","Tennessee ","1 Not at all interested","4 Moderately interested","1 Not at all","4 Moderately","Independent, lean toward Republican","5","Republican",1,"Neither disapprove nor approve",7,7,7,7,7,1,1,1,1,4,7,7,7,4,4,4,3,4,17,59,"Strongly agree","Strongly agree","Somewhat disagree","Somewhat disagree","4 Moderate","4 Moderate","4 Moderate","4 Moderate","2","2","2","2",1320,89,16,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,0,3,3,3,0,0,0,1,0,3,1.8,0.25,3,2.0125,83,7,7,4,4,4,4,7,4,100,100,100,100,100,100,100,100,100,0,100,100,100,0,0,0,33.3333333333333,0,100,53.3333333333333,8.33333333333333,100,62.0833333333333,59,85.7142857142857,85.7142857142857,42.8571428571429,42.8571428571429,42.8571428571429,42.8571428571429,85.7142857142857,42.8571428571429,0,0,0,0,0,0,0,0,54.7973046022083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13","7",1,"10-long-hares-whispered-patiently","Female","Some college","30-34","Non-Hispanic White","Arizona ","7 Very interested","6","4 Moderately","5","A strong Democrat","3","Democrat",3,"Strongly disapprove",1,1,1,1,1,1,1,1,1,1,7,7,7,1,1,1,1,1,73,2,"Disagree","Somewhat agree","Somewhat agree","Agree","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","5","5","5","5",4648,91,58,270,8,27,0,8,27,0,0.137931034482759,0.46551724137931,0,0.137931034482759,0.46551724137931,0,0.00172117039586919,0.00580895008605852,0,0.00172117039586919,0.00580895008605852,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,98,5,6,5,5,5,5,5.5,5,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98,57.1428571428571,71.4285714285714,57.1428571428571,57.1428571428571,57.1428571428571,57.1428571428571,64.2857142857143,57.1428571428571,0.46551724137931,0.00580895008605852,0,0,0.46551724137931,0.00580895008605852,0,0,59.7871536818753,26.9420847893363,43.185561394374,0,26.4915773678585,43.1334906576188,0,3.52073506249489,11.7802645619668,0,3.39544720894645,11.7478317450391,0,1.27359298244924,1.15360209670668,0,0.807165068051253,1.15360209670668,0,11.7478317450391,1.15360209670668,0,0,11.7802645619668,1.15360209670668,0,0
"14","7",2,"10-long-hares-whispered-patiently","Female","Some college","30-34","Non-Hispanic White","Arizona ","7 Very interested","6","4 Moderately","5","A strong Democrat","3","Democrat",3,"Strongly disapprove",1,1,1,1,1,1,1,1,1,1,7,7,7,1,1,1,1,1,80,0,"Strongly disagree","Somewhat disagree","Strongly agree","Strongly agree","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","7 Very uncomfortable","4 Moderate","5","5",4331,86,85,242,9,6,19,9,8,19,0.105882352941176,0.0705882352941176,0.223529411764706,0.105882352941176,0.0941176470588235,0.223529411764706,0.00207804202262757,0.00138536134841838,0.00438697760332487,0.00207804202262757,0.00184714846455784,0.00438697760332487,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,100,7,7,7,4,5,5,7,5.25,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,93.3333333333333,100,100,95,76,85.7142857142857,85.7142857142857,85.7142857142857,42.8571428571429,57.1428571428571,57.1428571428571,85.7142857142857,60.7142857142857,0.0941176470588235,0.00184714846455784,0.223529411764706,0.00438697760332487,0.0705882352941176,0.00138536134841838,0.223529411764706,0.00438697760332487,55.3172604394589,32.6803591892185,25.7749786311684,46.1325197633671,30.0080560234959,29.1017905993198,39.330713530164,3.60631760121644,2.20340946512604,7.44184230283627,2.81729530068748,2.90522949910023,6.40594853869082,2.29417899143635,0.51327426989468,6.53577525873213,1.18034477675616,0.661137609880357,6.53577525873213,2.85617525458502,0.661137609880357,12.824579214366,8.063602286664,2.20340946512604,0.51327426989468,18.3631336306672,24.1235814448103
"15","8",1,"10-polite-goats-talked-easily","Female","Some college","30-34","Non-Hispanic White","Alabama ","6","5","6","6","Independent (lean toward neither party)","5","Democrat",0,"Somewhat disapprove",2,2,2,3,2,1,2,3,2,3,6,4,5,5,2,2,3,3,39,51,"Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable",14516,90,84,630,572,28,10,1679,32,10,6.80952380952381,0.333333333333333,0.119047619047619,19.9880952380952,0.380952380952381,0.119047619047619,0.0394047947092863,0.00192890603472031,0.00068889501240011,0.115665472581979,0.00220446403968035,0.00068889501240011,2,2,2,1,2,3,2,1,2,1,2,0,1,1,2,2,1,1,1.8,1,1.5,2,1.575,49,3,5,1,1,1,1,4,1,66.6666666666667,66.6666666666667,66.6666666666667,33.3333333333333,66.6666666666667,100,66.6666666666667,33.3333333333333,66.6666666666667,33.3333333333333,66.6666666666667,0,33.3333333333333,33.3333333333333,66.6666666666667,66.6666666666667,33.3333333333333,33.3333333333333,60,33.3333333333333,50,66.6666666666667,52.5,49,28.5714285714286,57.1428571428571,0,0,0,0,42.8571428571429,0,0.380952380952381,0.00220446403968035,0.119047619047619,0.00068889501240011,0.333333333333333,0.00192890603472031,0.119047619047619,0.00068889501240011,76.424792166781,77.8737427352792,43.6403469099363,36.0360731967765,89.5406875368779,45.2603001335227,29.6264402996821,56.0035963340965,8.86681791714751,3.93060758638434,79.9895620379263,9.92099868153664,2.6418336852309,28.6226573785656,0.383803824798535,0.696932335421918,51.3726484139524,0.438572616255311,0.253972994890278,9.92099868153664,0.438572616255311,2.6418336852309,0.253972994890278,8.86681791714751,0.383803824798535,4.49153324685026,1.40468498307601
"16","8",2,"10-polite-goats-talked-easily","Female","Some college","30-34","Non-Hispanic White","Alabama ","6","5","6","6","Independent (lean toward neither party)","5","Democrat",0,"Somewhat disapprove",2,2,2,3,2,4,2,3,4,3,6,4,6,5,4,1,3,3,34,45,"Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","7 Very uncomfortable","7 Very uncomfortable","6","7 Very uncomfortable","7 Very uncomfortable","7 Very uncomfortable","6","7 Very uncomfortable",19753,81,73,788,614,26,14,1907,26,14,8.41095890410959,0.356164383561644,0.191780821917808,26.1232876712329,0.356164383561644,0.191780821917808,0.0310838859920012,0.00131625575861894,0.000708753100794816,0.096542297372551,0.00131625575861894,0.000708753100794816,2,2,2,1,2,0,2,1,0,1,2,0,2,1,0,3,1,1,1.8,1.2,1.25,0.75,1.25,55,5,5,7,7,6,7,5,6.75,66.6666666666667,66.6666666666667,66.6666666666667,33.3333333333333,66.6666666666667,0,66.6666666666667,33.3333333333333,0,33.3333333333333,66.6666666666667,0,66.6666666666667,33.3333333333333,0,100,33.3333333333333,33.3333333333333,60,33.3333333333333,41.6666666666667,25,36.6666666666667,31,57.1428571428571,57.1428571428571,85.7142857142857,85.7142857142857,71.4285714285714,85.7142857142857,57.1428571428571,82.1428571428571,0.356164383561644,0.00131625575861894,0.191780821917808,0.000708753100794816,0.356164383561644,0.00131625575861894,0.191780821917808,0.000708753100794816,79.8101656723975,91.1414405174139,43.6557283152666,41.702384597382,98.4437795274742,43.6526858989797,35.5537601357468,80.3321691337675,9.84179521609515,6.47201201055278,92.3872720367321,9.84019743167826,5.57111723068746,33.829468582551,0.487687585844281,1.05784902403031,52.4030606389789,0.471243610276127,1.05784902403031,9.67404757981943,0.471243610276127,11.1532638462425,1.30513572934128,9.84179521609515,0.487687585844281,15.9700268525938,3.9045264069344
"17","9",1,"10-safe-starlings-ran-carefully","Male","4 year college degree (BA, BS)","18-24","Non-Hispanic White","Kansas ","6","6","4 Moderately","5","Strong Republican","8","Republican",3,"Approve",4,3,3,5,3,4,3,5,2,6,7,1,4,6,2,3,6,3,10,84,"Somewhat disagree","Strongly agree","Somewhat disagree","Neither agree nor disagree","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable",6014,40,38,300,44,32,6,49,36,6,1.15789473684211,0.842105263157895,0.157894736842105,1.28947368421053,0.947368421052632,0.157894736842105,0.00731626205520452,0.00532091785833056,0.00099767209843698,0.00814765547056867,0.00598603259062188,0.00099767209843698,0,1,1,1,1,0,1,1,2,2,3,3,0,2,2,1,2,1,0.8,2,1.5,1,1.325,90,3,7,1,1,1,1,5,1,0,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,0,33.3333333333333,33.3333333333333,66.6666666666667,66.6666666666667,100,100,0,66.6666666666667,66.6666666666667,33.3333333333333,66.6666666666667,33.3333333333333,26.6666666666667,66.6666666666667,50,33.3333333333333,44.1666666666667,90,28.5714285714286,85.7142857142857,0,0,0,0,57.1428571428571,0,0.157894736842105,0.00099767209843698,0.947368421052632,0.00598603259062188,0.157894736842105,0.00099767209843698,0.842105263157895,0.00532091785833056,61.8539265983999,46.6768051939937,45.314938354028,29.2435459384651,47.1666215561741,46.7412770059178,24.0420803666935,20.9571824322975,18.8291872021237,5.12314241679539,21.7667811686821,20.4853831784137,3.44335828837478,5.39865578476484,1.05694023903163,1.00915621219462,3.80874031634016,1.188664257641,0.36775223719249,4.50611143616494,0.19860401400806,15.6539657212646,2.20103275455695,4.51855167964446,0.19860401400806,24.3951604612899,10.8245321143055
"18","9",2,"10-safe-starlings-ran-carefully","Male","4 year college degree (BA, BS)","18-24","Non-Hispanic White","Kansas ","6","6","4 Moderately","5","Strong Republican","8","Republican",3,"Approve",5,5,5,5,4,2,2,2,3,6,6,2,2,6,5,3,6,5,8,60,"Somewhat agree","Agree","Strongly disagree","Somewhat disagree","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable",13841,90,83,547,125,112,83,138,119,87,1.50602409638554,1.34939759036145,1,1.66265060240964,1.43373493975904,1.04819277108434,0.00903113936854274,0.00809190087421429,0.00599667654071238,0.00997037786287118,0.00859764467885268,0.00628567300050574,1,1,1,1,0,2,2,2,1,2,2,2,2,2,1,1,2,1,0.8,2,1.25,1.75,1.45,92,5,6,1,1,1,1,5.5,1,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,0,66.6666666666667,66.6666666666667,66.6666666666667,33.3333333333333,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,33.3333333333333,33.3333333333333,66.6666666666667,33.3333333333333,26.6666666666667,60,41.6666666666667,58.3333333333333,43.3333333333333,68,57.1428571428571,71.4285714285714,0,0,0,0,64.2857142857143,0,1.04819277108434,0.00628567300050574,1.43373493975904,0.00859764467885268,1,0.00599667654071238,1.34939759036145,0.00809190087421429,72.2297908925744,68.6408638448965,62.6176496729361,68.2319796548449,64.3077081852058,63.4093499733761,58.7825731901559,32.9193044207889,27.592877930607,25.5690549591428,27.4139793009606,28.72752055942,22.7659516902907,9.9360237465903,2.98803993161517,8.92676865968326,5.64106269153744,3.06697366374937,9.35562929003835,22.7659516902907,2.24481876321136,56.5408365760161,15.7700749424706,22.3915297310381,2.21665847194334,77.7488982762682,44.414682987617
"19","10",1,"10-whole-trouts-played-loudly","Male","Graduate degree","45-49","Non-Hispanic White","Maryland ","4 Moderately interested","4 Moderately interested","6","5","A not very strong Democrat","4","Democrat",2,"Strongly disapprove",2,2,2,2,2,5,3,3,4,2,6,6,6,5,2,2,2,2,77,31,"Disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable",7525,91,70,483,9,16,5,9,16,5,0.128571428571429,0.228571428571429,0.0714285714285714,0.128571428571429,0.228571428571429,0.0714285714285714,0.00119601328903654,0.00212624584717608,0.000664451827242525,0.00119601328903654,0.00212624584717608,0.000664451827242525,2,2,2,2,2,1,1,1,0,2,2,2,2,1,2,2,2,2,2,1.8,2,0.75,1.6375,69,5,4,1,1,1,1,4.5,1,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,33.3333333333333,33.3333333333333,33.3333333333333,0,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,33.3333333333333,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,60,66.6666666666667,25,54.5833333333333,69,57.1428571428571,42.8571428571429,0,0,0,0,50,0,0.228571428571429,0.00212624584717608,0.0714285714285714,0.000664451827242525,0.228571428571429,0.00212624584717608,0.0714285714285714,0.000664451827242525,71.2038763645748,28.2340018630761,36.7186072882022,26.9269371838612,27.7618918731926,36.67433404334,22.1375201613897,3.29569220627341,6.34468692102775,2.41099543049508,3.17841266232849,6.32721905616864,1.62047439314052,0.885231160713818,0.423027816281441,0.672212182981746,0.561032983005726,0.423027816281441,0.244964586426099,6.32721905616864,0.423027816281441,1.62047439314052,0.244964586426099,6.34468692102775,0.423027816281441,2.75506162751649,1.35486088230296
"20","10",2,"10-whole-trouts-played-loudly","Male","Graduate degree","45-49","Non-Hispanic White","Maryland ","4 Moderately interested","4 Moderately interested","6","5","A not very strong Democrat","4","Democrat",2,"Strongly disapprove",2,2,2,2,2,5,3,3,2,2,7,7,7,6,2,2,4,3,90,69,"Disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","3","3","3","3",15699,87,76,643,25,14,2,25,31,2,0.328947368421053,0.184210526315789,0.0263157894736842,0.328947368421053,0.407894736842105,0.0263157894736842,0.00159245811835149,0.000891776546276833,0.000127396649468119,0.00159245811835149,0.00197464806675584,0.000127396649468119,2,2,2,2,2,1,1,1,2,2,3,3,3,2,2,2,0,1,2,2.6,1.25,1.25,1.775,31,5,3,3,3,3,3,4,3,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,33.3333333333333,33.3333333333333,33.3333333333333,66.6666666666667,66.6666666666667,100,100,100,66.6666666666667,66.6666666666667,66.6666666666667,0,33.3333333333333,66.6666666666667,80,41.6666666666667,41.6666666666667,54.1666666666667,7,57.1428571428571,28.5714285714286,28.5714285714286,28.5714285714286,28.5714285714286,28.5714285714286,42.8571428571429,28.5714285714286,0.407894736842105,0.00197464806675584,0.0263157894736842,0.000127396649468119,0.184210526315789,0.000891776546276833,0.0263157894736842,0.000127396649468119,75.5869384030833,46.2418372548573,35.870071441596,16.9179848168252,42.4605994976619,45.9029639282925,14.4235870433982,10.1903274197224,5.46186694135466,0.95819280242748,7.96079678128375,11.0493096703211,0.824813740027114,1.75851579772311,0.330483325779749,0.190201054310371,0.904748471864492,0.706727714063464,0.190201054310371,10.8627441895355,0.706727714063464,1.65126039995272,0.234663157123388,5.46186694135466,0.330483325779749,2.364390665496,0.702033108989598
"21","11",1,"11-able-swans-sat-fast","Female","Graduate degree","35-39","Non-Hispanic White","Texas ","5","5","4 Moderately","4 Moderately","Independent, lean toward Democrat","3","Democrat",1,"Strongly disapprove",1,1,1,1,2,4,2,3,1,3,7,6,6,2,1,1,2,2,62,30,"Strongly disagree","Disagree","Somewhat agree","Neither agree nor disagree","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","2","2","2","2",11091,91,91,561,3,4,0,3,5,0,0.032967032967033,0.043956043956044,0,0.032967032967033,0.0549450549450549,0,0.000270489586150933,0.000360652781534578,0,0.000270489586150933,0.000450815976918222,0,3,3,3,3,2,0,2,1,3,1,3,2,2,2,3,3,2,2,2.8,2,2.5,1.5,2.2,70,5,4,2,2,2,2,4.5,2,100,100,100,100,66.6666666666667,0,66.6666666666667,33.3333333333333,100,33.3333333333333,100,66.6666666666667,66.6666666666667,66.6666666666667,100,100,66.6666666666667,66.6666666666667,93.3333333333333,66.6666666666667,83.3333333333333,50,73.3333333333333,70,57.1428571428571,42.8571428571429,14.2857142857143,14.2857142857143,14.2857142857143,14.2857142857143,50,14.2857142857143,0.0549450549450549,0.000450815976918222,0,0,0.043956043956044,0.000360652781534578,0,0,74.145172150668,16.9985629168373,20.8584075694086,0,16.7143243804222,23.1933064404215,0,0.883789817672164,1.32586406082999,0,0.852339530366068,1.64406727938525,0,0.200295913804717,0.0718170778096076,0,0.126941548143318,0.0897673016852912,0,1.64406727938525,0.0897673016852912,0,0,1.32586406082999,0.0718170778096076,0,0
"22","11",2,"11-able-swans-sat-fast","Female","Graduate degree","35-39","Non-Hispanic White","Texas ","5","5","4 Moderately","4 Moderately","Independent, lean toward Democrat","3","Democrat",1,"Strongly disapprove",2,2,2,1,1,1,1,3,1,2,6,7,6,3,1,1,2,3,71,45,"Disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","1 Very comfortable","1 Very comfortable","2","1 Very comfortable","3","3","3","3",10548,87,87,714,5,2,1,5,3,1,0.0574712643678161,0.0229885057471264,0.0114942528735632,0.0574712643678161,0.0344827586206897,0.0114942528735632,0.000474023511566174,0.000189609404626469,9.48047023132347e-05,0.000474023511566174,0.000284414106939704,9.48047023132347e-05,2,2,2,3,3,3,3,1,3,2,2,3,2,1,3,3,2,1,2.4,2,2.25,2.5,2.2875,55,5,5,3,3,3,3,5,3,66.6666666666667,66.6666666666667,66.6666666666667,100,100,100,100,33.3333333333333,100,66.6666666666667,66.6666666666667,100,66.6666666666667,33.3333333333333,100,100,66.6666666666667,33.3333333333333,80,60,75,83.3333333333333,71.25,31,57.1428571428571,57.1428571428571,28.5714285714286,28.5714285714286,28.5714285714286,28.5714285714286,57.1428571428571,28.5714285714286,0.0344827586206897,0.000284414106939704,0.0114942528735632,9.48047023132347e-05,0.0229885057471264,0.000189609404626469,0.0114942528735632,9.48047023132347e-05,77.7619837455594,25.4302623660769,14.5519094384222,10.6740599914052,23.3508063162658,18.361185571317,9.10027021890772,2.00234122474121,0.734216807066106,0.42158571775401,1.56425116881924,1.09498297740439,0.362901591122125,0.523746090584835,0.0702919814547474,0.141544131908391,0.269465008909885,0.101877959076899,0.141544131908391,1.07649439922831,0.101877959076899,0.726521634423914,0.174632012353158,0.734216807066106,0.0702919814547474,1.04028472478476,0.522440148101027
"23","12",1,"11-bitter-rooks-whispered-eagerly","Female","Graduate degree","50-54","Non-Hispanic White","Vermont ","7 Very interested","7 Very interested","5","6","Independent, lean toward Democrat","4","Democrat",1,"Strongly disapprove",1,1,1,1,1,4,3,2,1,3,7,5,4,1,1,4,4,3,51,49,"Neither agree nor disagree","Somewhat agree","Somewhat agree","Agree","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable",2047,82,82,192,44,39,2,44,39,2,0.536585365853659,0.475609756097561,0.024390243902439,0.536585365853659,0.475609756097561,0.024390243902439,0.021494870542257,0.0190522716170005,0.000977039570102589,0.021494870542257,0.0190522716170005,0.000977039570102589,3,3,3,3,3,0,1,2,3,1,3,1,0,3,3,0,0,1,3,1.6,1,1.5,1.775,51,5,6,1,1,1,1,5.5,1,100,100,100,100,100,0,33.3333333333333,66.6666666666667,100,33.3333333333333,100,33.3333333333333,0,100,100,0,0,33.3333333333333,100,53.3333333333333,33.3333333333333,50,59.1666666666667,51,57.1428571428571,71.4285714285714,0,0,0,0,64.2857142857143,0,0.475609756097561,0.0190522716170005,0.024390243902439,0.000977039570102589,0.475609756097561,0.0190522716170005,0.024390243902439,0.000977039570102589,53.1054482227839,46.6768051939937,47.8080891060633,16.5101759440564,45.89630705084,47.7504447836964,13.5735583417449,11.7046362600086,11.9917947256883,0.842102749038682,11.2881184796157,11.9587795348217,0.56599275301414,15.7502997623004,3.75888323494988,0.988296371775456,9.98206801910632,3.75888323494988,0.360150586537292,11.9587795348217,3.75888323494988,0.56599275301414,0.360150586537292,11.9917947256883,3.75888323494988,0.962276801091332,1.99193666544552
"24","12",2,"11-bitter-rooks-whispered-eagerly","Female","Graduate degree","50-54","Non-Hispanic White","Vermont ","7 Very interested","7 Very interested","5","6","Independent, lean toward Democrat","4","Democrat",1,"Strongly disapprove",1,1,1,1,1,1,1,2,1,2,7,5,6,1,1,2,1,1,53,40,"Somewhat agree","Somewhat agree","Somewhat agree","Agree","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable",12050,59,60,589,135,64,10,236,157,11,2.25,1.06666666666667,0.166666666666667,3.93333333333333,2.61666666666667,0.183333333333333,0.0112033195020747,0.00531120331950207,0.000829875518672199,0.0195850622406639,0.0130290456431535,0.000912863070539419,3,3,3,3,3,3,3,2,3,2,3,1,2,3,3,2,3,3,3,2.2,2.75,2.75,2.675,60,5,6,1,1,1,1,5.5,1,100,100,100,100,100,100,100,66.6666666666667,100,66.6666666666667,100,33.3333333333333,66.6666666666667,100,100,66.6666666666667,100,100,100,66.6666666666667,91.6666666666667,91.6666666666667,84.1666666666667,36,57.1428571428571,71.4285714285714,0,0,0,0,64.2857142857143,0,2.61666666666667,0.0130290456431535,0.183333333333333,0.000912863070539419,1.06666666666667,0.00531120331950207,0.166666666666667,0.000829875518672199,73.7656032419404,69.7248178697118,55.2927599108396,36.9261806334984,71.2615814087755,67.0530368447461,32.6241274812137,42.2342542765576,23.4507770499458,5.68636404364849,44.6769448954818,41.5219467390356,5.34524275846663,12.3125797314724,1.96394462911003,1.23855525502722,11.0283825974162,4.63755933649874,1.36235429115126,40.8208566087327,4.63755933649874,10.701067728212,1.68082327535615,23.4507770499458,1.96394462911003,14.0313995589965,4.57151407227902
"25","13",1,"11-clean-pheasants-hugged-fast","Female","Graduate degree","65+","Prefer not to respond","Maryland ","5","4 Moderately interested","4 Moderately","4 Moderately","Independent (lean toward neither party)","6","Republican",0,"Somewhat approve",4,4,4,5,2,1,1,5,2,2,7,6,7,3,4,5,5,3,45,56,"Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","3","3","3","3","2","3","2","3",5653,91,89,308,17,14,6,17,14,6,0.191011235955056,0.157303370786517,0.0674157303370786,0.191011235955056,0.157303370786517,0.0674157303370786,0.00300725278613126,0.00247656111799045,0.00106138333628162,0.00300725278613126,0.00247656111799045,0.00106138333628162,0,0,0,1,2,3,3,1,2,2,3,2,3,1,0,1,1,1,0.6,2.2,0.75,2.25,1.45,55,4,5,3,3,3,3,4.5,3,0,0,0,33.3333333333333,66.6666666666667,100,100,33.3333333333333,66.6666666666667,66.6666666666667,100,66.6666666666667,100,33.3333333333333,0,33.3333333333333,33.3333333333333,33.3333333333333,20,73.3333333333333,25,75,48.3333333333333,55,42.8571428571429,57.1428571428571,28.5714285714286,28.5714285714286,28.5714285714286,28.5714285714286,50,28.5714285714286,0.0674157303370786,0.00106138333628162,0.157303370786517,0.00247656111799045,0.0674157303370786,0.00106138333628162,0.157303370786517,0.00247656111799045,62.3702881559176,35.4413662477549,35.0964857834003,29.2435459384651,34.8487395580696,35.0541684020058,24.0420803666935,4.76298919374259,4.50280629660618,2.27986742278987,4.59349484612317,4.49040940250331,1.53234084629834,2.22381167271368,0.492638753695544,1.07356665400507,1.40938519988323,0.492638753695544,0.391224405116656,2.00528032035453,0.211280121168683,3.43135953323545,0.91221219623438,2.01081639636669,0.211280121168683,5.83385150684705,5.04530323778243
